pathway_id	brapa_gene	arabidopsis_agi	symbol
ath04075	Bra035427	AT1G59750	ARF1
ath04144	Bra035433	AT1G59610	DL3
ath04145	Bra035433	AT1G59610	DL3
ath05100	Bra035433	AT1G59610	DL3
ath04016	Bra035437	AT1G59580	MPK2
ath03010	Bra035439	AT1G58983	AT1G58983
ath00910	Bra035461	AT1G58180	BCA6
ath01100	Bra035461	AT1G58180	BCA6
ath00340	Bra035466	AT1G58080	ATP-PRT1
ath01100	Bra035466	AT1G58080	ATP-PRT1
ath01110	Bra035466	AT1G58080	ATP-PRT1
ath01230	Bra035466	AT1G58080	ATP-PRT1
ath00190	Bra035497	AT1G32710	AT1G32710
ath01100	Bra035497	AT1G32710	AT1G32710
ath03022	Bra035499	AT1G32750	HAF01
ath00561	Bra035512	AT1G32200	ATS1
ath00564	Bra035512	AT1G32200	ATS1
ath01100	Bra035512	AT1G32200	ATS1
ath00900	Bra035519	AT1G31910	AT1G31910
ath01100	Bra035519	AT1G31910	AT1G31910
ath01110	Bra035519	AT1G31910	AT1G31910
ath00030	Bra035525	AT5G35790	G6PD1
ath00480	Bra035525	AT5G35790	G6PD1
ath01100	Bra035525	AT5G35790	G6PD1
ath01110	Bra035525	AT5G35790	G6PD1
ath01200	Bra035525	AT5G35790	G6PD1
ath00260	Bra035544	AT3G02020	AK3
ath00261	Bra035544	AT3G02020	AK3
ath00270	Bra035544	AT3G02020	AK3
ath00300	Bra035544	AT3G02020	AK3
ath01100	Bra035544	AT3G02020	AK3
ath01110	Bra035544	AT3G02020	AK3
ath01210	Bra035544	AT3G02020	AK3
ath01230	Bra035544	AT3G02020	AK3
ath03008	Bra035562	AT5G55190	RAN3
ath03013	Bra035562	AT5G55190	RAN3
ath03250	Bra035562	AT5G55190	RAN3
ath00190	Bra035566	AT5G55290	AT5G55290
ath01100	Bra035566	AT5G55290	AT5G55290
ath04142	Bra035566	AT5G55290	AT5G55290
ath04145	Bra035566	AT5G55290	AT5G55290
ath00073	Bra035571	AT5G55370	AT5G55370
ath01110	Bra035571	AT5G55370	AT5G55370
ath00040	Bra035588	AT5G55720	AT5G55720
ath01100	Bra035588	AT5G55720	AT5G55720
ath00270	Bra035602	AT5G56080	NAS2
ath00999	Bra035602	AT5G56080	NAS2
ath01100	Bra035602	AT5G56080	NAS2
ath01110	Bra035602	AT5G56080	NAS2
ath03083	Bra035605	AT5G56150	UBC30
ath04120	Bra035605	AT5G56150	UBC30
ath04141	Bra035605	AT5G56150	UBC30
ath00053	Bra035627	AT5G56640	MIOX5
ath00562	Bra035627	AT5G56640	MIOX5
ath01100	Bra035627	AT5G56640	MIOX5
ath01250	Bra035627	AT5G56640	MIOX5
ath03010	Bra035628	AT4G29390	AT4G29390
ath03010	Bra035629	AT5G56710	AT5G56710
ath03010	Bra035637	AT5G56940	AT5G56940
ath00908	Bra035640	AT5G56970	CKX3
ath01110	Bra035640	AT5G56970	CKX3
ath04141	Bra035652	AT2G29070	AT2G29070
ath04075	Bra035665	AT2G28830	PUB12
ath03060	Bra035669	AT2G28800	ALB3
ath00062	Bra035683	AT2G28630	KCS12
ath01100	Bra035683	AT2G28630	KCS12
ath01110	Bra035683	AT2G28630	KCS12
ath04626	Bra035683	AT2G28630	KCS12
ath04814	Bra035686	AT2G28620	AT2G28620
ath03440	Bra035691	AT2G28560	RAD51B
ath00190	Bra035693	AT2G28520	VHA-A1
ath01100	Bra035693	AT2G28520	VHA-A1
ath04142	Bra035693	AT2G28520	VHA-A1
ath04145	Bra035693	AT2G28520	VHA-A1
ath03018	Bra035743	AT3G20800	AT3G20800
ath03015	Bra035759	AT3G20650	AT3G20650
ath03030	Bra035773	AT3G20540	POLGAMMA1
ath03410	Bra035773	AT3G20540	POLGAMMA1
ath03420	Bra035773	AT3G20540	POLGAMMA1
ath03440	Bra035773	AT3G20540	POLGAMMA1
ath04141	Bra035781	AT3G20450	AT3G20450
ath00500	Bra035782	AT3G20440	EMB2729
ath01100	Bra035782	AT3G20440	EMB2729
ath01110	Bra035782	AT3G20440	EMB2729
ath03013	Bra035783	AT3G20430	AT3G20430
ath04144	Bra035794	AT3G20290	EHD1
ath04620	Bra035797	AT3G20270	AT3G20270
ath03010	Bra035802	AT3G20230	AT3G20230
ath04075	Bra035803	AT3G20220	AT3G20220
ath04142	Bra035804	AT3G20210	DELTA-VPE
ath00900	Bra035808	AT3G20160	AT3G20160
ath01100	Bra035808	AT3G20160	AT3G20160
ath01110	Bra035808	AT3G20160	AT3G20160
ath04120	Bra035819	AT3G20060	UBC19
ath00010	Bra035821	AT3G20040	ATHXK4
ath00051	Bra035821	AT3G20040	ATHXK4
ath00052	Bra035821	AT3G20040	ATHXK4
ath00500	Bra035821	AT3G20040	ATHXK4
ath00520	Bra035821	AT3G20040	ATHXK4
ath01100	Bra035821	AT3G20040	ATHXK4
ath01110	Bra035821	AT3G20040	ATHXK4
ath01200	Bra035821	AT3G20040	ATHXK4
ath01250	Bra035821	AT3G20040	ATHXK4
ath03460	Bra035838	AT5G63540	RMI1
ath00230	Bra035847	AT5G63400	ADK1
ath00730	Bra035847	AT5G63400	ADK1
ath01100	Bra035847	AT5G63400	ADK1
ath01110	Bra035847	AT5G63400	ADK1
ath01232	Bra035847	AT5G63400	ADK1
ath01240	Bra035847	AT5G63400	ADK1
ath03040	Bra035857	AT5G63120	AT5G63120
ath03082	Bra035858	AT5G63110	HDA6
ath03083	Bra035858	AT5G63110	HDA6
ath03010	Bra035862	AT5G63070	AT5G63070
ath00900	Bra035881	AT5G62790	DXR
ath01100	Bra035881	AT5G62790	DXR
ath01110	Bra035881	AT5G62790	DXR
ath03010	Bra035895	AT3G47370	AT3G47370
ath04141	Bra035913	AT5G61790	CNX1
ath04145	Bra035913	AT5G61790	CNX1
ath00562	Bra035915	AT5G61760	IPK2BETA
ath01100	Bra035915	AT5G61760	IPK2BETA
ath04070	Bra035915	AT5G61760	IPK2BETA
ath03040	Bra035944	AT5G61030	GR-RBP3
ath03030	Bra035945	AT5G61000	RPA70D
ath03420	Bra035945	AT5G61000	RPA70D
ath03430	Bra035945	AT5G61000	RPA70D
ath03440	Bra035945	AT5G61000	RPA70D
ath03460	Bra035945	AT5G61000	RPA70D
ath03022	Bra035961	AT5G43130	TAF4
ath03460	Bra035963	AT5G43210	AT5G43210
ath00564	Bra035967	AT5G43300	GDPD3
ath03082	Bra035982	AT5G43500	ARP9
ath04141	Bra035984	AT5G43710	AT5G43710
ath00270	Bra035994	AT5G43850	ARD4
ath01100	Bra035994	AT5G43850	ARD4
ath00860	Bra036000	AT5G43860	CLH2
ath01100	Bra036000	AT5G43860	CLH2
ath01110	Bra036000	AT5G43860	CLH2
ath03010	Bra036038	AT3G49910	AT3G49910
ath03008	Bra036044	AT3G50000	CKA2
ath04712	Bra036044	AT3G50000	CKA2
ath03008	Bra036055	AT3G50100	SDN1
ath04075	Bra036089	AT3G50530	CRK
ath04626	Bra036089	AT3G50530	CRK
ath00905	Bra036097	AT3G50660	DWF4
ath01100	Bra036097	AT3G50660	DWF4
ath01110	Bra036097	AT3G50660	DWF4
ath00270	Bra036115	AT5G28030	DES1
ath00920	Bra036115	AT5G28030	DES1
ath01100	Bra036115	AT5G28030	DES1
ath01110	Bra036115	AT5G28030	DES1
ath01200	Bra036115	AT5G28030	DES1
ath01230	Bra036115	AT5G28030	DES1
ath01320	Bra036115	AT5G28030	DES1
ath03060	Bra036128	AT5G28750	AT5G28750
ath04142	Bra036135	AT5G49550	BLOS2
ath04016	Bra036140	AT5G49480	CP1
ath04070	Bra036140	AT5G49480	CP1
ath04075	Bra036140	AT5G49480	CP1
ath04626	Bra036140	AT5G49480	CP1
ath00020	Bra036142	AT5G49460	ACLB-2
ath01100	Bra036142	AT5G49460	ACLB-2
ath01110	Bra036142	AT5G49460	ACLB-2
ath03010	Bra036161	AT5G48760	AT5G48760
ath04130	Bra036218	AT3G29100	VTI13
ath04075	Bra036229	AT4G02980	ABP1
ath03008	Bra036236	AT2G26970	AT2G26970
ath00904	Bra036239	AT4G02780	GA1
ath01100	Bra036239	AT4G02780	GA1
ath01110	Bra036239	AT4G02780	GA1
ath00195	Bra036240	AT4G02770	PSAD-1
ath01100	Bra036240	AT4G02770	PSAD-1
ath00260	Bra036254	AT4G02610	AT4G02610
ath00400	Bra036254	AT4G02610	AT4G02610
ath01100	Bra036254	AT4G02610	AT4G02610
ath01110	Bra036254	AT4G02610	AT4G02610
ath01230	Bra036254	AT4G02610	AT4G02610
ath04120	Bra036257	AT4G02570	CUL1
ath04141	Bra036257	AT4G02570	CUL1
ath00480	Bra036260	AT2G02930	GSTF3
ath01100	Bra036260	AT2G02930	GSTF3
ath03040	Bra036267	AT4G02430	SR34b
ath00040	Bra036278	AT4G02330	ATPMEPCRB
ath01100	Bra036278	AT4G02330	ATPMEPCRB
ath00040	Bra036279	AT4G02320	AT4G02320
ath01100	Bra036279	AT4G02320	AT4G02320
ath00040	Bra036280	AT4G02300	AT4G02300
ath01100	Bra036280	AT4G02300	AT4G02300
ath00500	Bra036282	AT4G02280	SUS3
ath01100	Bra036282	AT4G02280	SUS3
ath01110	Bra036282	AT4G02280	SUS3
ath00230	Bra036283	AT4G02260	RSH1
ath01100	Bra036283	AT4G02260	RSH1
ath04130	Bra036287	AT4G02195	SYP42
ath00310	Bra036300	AT4G02020	SWN
ath01100	Bra036300	AT4G02020	SWN
ath03083	Bra036300	AT4G02020	SWN
ath00052	Bra036301	AT4G01970	STS
ath01100	Bra036301	AT4G01970	STS
ath04142	Bra036321	AT4G01610	AT4G01610
ath04145	Bra036321	AT4G01610	AT4G01610
ath00940	Bra036330	AT1G44970	AT1G44970
ath01100	Bra036330	AT1G44970	AT1G44970
ath01110	Bra036330	AT1G44970	AT1G44970
ath00062	Bra036405	AT2G15090	KCS8
ath01100	Bra036405	AT2G15090	KCS8
ath01110	Bra036405	AT2G15090	KCS8
ath04626	Bra036405	AT2G15090	KCS8
ath00100	Bra036406	AT2G15230	LIP1
ath04142	Bra036406	AT2G15230	LIP1
ath04148	Bra036406	AT2G15230	LIP1
ath04144	Bra036410	AT2G15310	ARFB1A
ath00061	Bra036418	AT3G03980	AT3G03980
ath00780	Bra036418	AT3G03980	AT3G03980
ath01100	Bra036418	AT3G03980	AT3G03980
ath01110	Bra036418	AT3G03980	AT3G03980
ath01212	Bra036418	AT3G03980	AT3G03980
ath01240	Bra036418	AT3G03980	AT3G03980
ath00220	Bra036428	AT3G03910	GDH3
ath00250	Bra036428	AT3G03910	GDH3
ath00910	Bra036428	AT3G03910	GDH3
ath01100	Bra036428	AT3G03910	GDH3
ath01200	Bra036428	AT3G03910	GDH3
ath00460	Bra036447	AT3G03640	BGLU25
ath00500	Bra036447	AT3G03640	BGLU25
ath00999	Bra036447	AT3G03640	BGLU25
ath01100	Bra036447	AT3G03640	BGLU25
ath01110	Bra036447	AT3G03640	BGLU25
ath00270	Bra036448	AT3G03630	CS26
ath01100	Bra036448	AT3G03630	CS26
ath01230	Bra036448	AT3G03630	CS26
ath00940	Bra036480	AT5G48930	HCT
ath00941	Bra036480	AT5G48930	HCT
ath00945	Bra036480	AT5G48930	HCT
ath01100	Bra036480	AT5G48930	HCT
ath01110	Bra036480	AT5G48930	HCT
ath00380	Bra036490	AT2G20610	SUR1
ath00966	Bra036490	AT2G20610	SUR1
ath01100	Bra036490	AT2G20610	SUR1
ath01110	Bra036490	AT2G20610	SUR1
ath01210	Bra036490	AT2G20610	SUR1
ath00740	Bra036495	AT2G20690	AT2G20690
ath01100	Bra036495	AT2G20690	AT2G20690
ath01110	Bra036495	AT2G20690	AT2G20690
ath01240	Bra036495	AT2G20690	AT2G20690
ath04075	Bra036512	AT5G24430	AT5G24430
ath04626	Bra036512	AT5G24430	AT5G24430
ath03010	Bra036519	AT5G24510	AT5G24510
ath03040	Bra036530	AT5G25060	RRC1
ath03022	Bra036534	AT5G25150	TAF5
ath04016	Bra036542	AT5G25350	EBF2
ath04075	Bra036542	AT5G25350	EBF2
ath00480	Bra036570	AT5G26220	AT5G26220
ath01100	Bra036570	AT5G26220	AT5G26220
ath00860	Bra036585	AT5G26710	AT5G26710
ath00970	Bra036585	AT5G26710	AT5G26710
ath01100	Bra036585	AT5G26710	AT5G26710
ath01110	Bra036585	AT5G26710	AT5G26710
ath01240	Bra036585	AT5G26710	AT5G26710
ath00970	Bra036596	AT5G26830	AT5G26830
ath00040	Bra036610	AT5G27870	AT5G27870
ath01100	Bra036610	AT5G27870	AT5G27870
ath03018	Bra036615	AT5G27720	emb1644
ath03040	Bra036615	AT5G27720	emb1644
ath03010	Bra036618	AT5G27700	AT5G27700
ath03082	Bra036619	AT5G27670	HTA7
ath00270	Bra036620	AT5G27650	AT5G27650
ath01100	Bra036620	AT5G27650	AT5G27650
ath04148	Bra036620	AT5G27650	AT5G27650
ath00900	Bra036630	AT5G27450	MK
ath01100	Bra036630	AT5G27450	MK
ath01110	Bra036630	AT5G27450	MK
ath04146	Bra036630	AT5G27450	MK
ath00130	Bra036646	AT1G62940	ACOS5
ath00940	Bra036646	AT1G62940	ACOS5
ath01100	Bra036646	AT1G62940	ACOS5
ath01110	Bra036646	AT1G62940	ACOS5
ath00220	Bra036647	AT1G62800	ASP4
ath00250	Bra036647	AT1G62800	ASP4
ath00270	Bra036647	AT1G62800	ASP4
ath00330	Bra036647	AT1G62800	ASP4
ath00350	Bra036647	AT1G62800	ASP4
ath00360	Bra036647	AT1G62800	ASP4
ath00400	Bra036647	AT1G62800	ASP4
ath00710	Bra036647	AT1G62800	ASP4
ath00950	Bra036647	AT1G62800	ASP4
ath00960	Bra036647	AT1G62800	ASP4
ath01100	Bra036647	AT1G62800	ASP4
ath01110	Bra036647	AT1G62800	ASP4
ath01200	Bra036647	AT1G62800	ASP4
ath01210	Bra036647	AT1G62800	ASP4
ath01230	Bra036647	AT1G62800	ASP4
ath04142	Bra036650	AT1G62710	BETA-VPE
ath00561	Bra036672	AT2G20900	DGK5
ath00564	Bra036672	AT2G20900	DGK5
ath01100	Bra036672	AT2G20900	DGK5
ath01110	Bra036672	AT2G20900	DGK5
ath04070	Bra036672	AT2G20900	DGK5
ath00350	Bra036684	AT2G20340	AAS
ath00360	Bra036684	AT2G20340	AAS
ath00380	Bra036684	AT2G20340	AAS
ath00901	Bra036684	AT2G20340	AAS
ath00950	Bra036684	AT2G20340	AAS
ath00965	Bra036684	AT2G20340	AAS
ath01100	Bra036684	AT2G20340	AAS
ath01110	Bra036684	AT2G20340	AAS
ath04814	Bra036688	AT2G20290	XIG
ath00053	Bra036701	AT2G19800	MIOX2
ath00562	Bra036701	AT2G19800	MIOX2
ath01100	Bra036701	AT2G19800	MIOX2
ath01250	Bra036701	AT2G19800	MIOX2
ath00908	Bra036719	AT2G19500	CKX2
ath01110	Bra036719	AT2G19500	CKX2
ath00561	Bra036722	AT2G19450	TAG1
ath01100	Bra036722	AT2G19450	TAG1
ath01110	Bra036722	AT2G19450	TAG1
ath00052	Bra036761	AT1G35580	CINV1
ath00500	Bra036761	AT1G35580	CINV1
ath01100	Bra036761	AT1G35580	CINV1
ath01110	Bra036761	AT1G35580	CINV1
ath03010	Bra036763	AT1G35680	RPL21C
ath00061	Bra036771	AT1G36160	ACC1
ath00620	Bra036771	AT1G36160	ACC1
ath00640	Bra036771	AT1G36160	ACC1
ath01100	Bra036771	AT1G36160	ACC1
ath01110	Bra036771	AT1G36160	ACC1
ath01212	Bra036771	AT1G36160	ACC1
ath00260	Bra036774	AT1G36370	SHM7
ath00460	Bra036774	AT1G36370	SHM7
ath00630	Bra036774	AT1G36370	SHM7
ath00670	Bra036774	AT1G36370	SHM7
ath01100	Bra036774	AT1G36370	SHM7
ath01110	Bra036774	AT1G36370	SHM7
ath01200	Bra036774	AT1G36370	SHM7
ath01230	Bra036774	AT1G36370	SHM7
ath01240	Bra036774	AT1G36370	SHM7
ath04981	Bra036774	AT1G36370	SHM7
ath04142	Bra036818	AT3G51310	VPS35C
ath04144	Bra036818	AT3G51310	VPS35C
ath03008	Bra036823	AT3G51270	AT3G51270
ath04144	Bra036827	AT3G51250	AT3G51250
ath00941	Bra036828	AT3G51240	F3H
ath01100	Bra036828	AT3G51240	F3H
ath01110	Bra036828	AT3G51240	F3H
ath04075	Bra036830	AT3G51200	AT3G51200
ath00940	Bra036842	AT3G50990	AT3G50990
ath01100	Bra036842	AT3G50990	AT3G50990
ath01110	Bra036842	AT3G50990	AT3G50990
ath03410	Bra036853	AT3G50880	AT3G50880
ath00500	Bra036881	AT4G25000	AMY1
ath01100	Bra036881	AT4G25000	AMY1
ath01110	Bra036881	AT4G25000	AMY1
ath00270	Bra036884	AT4G14716	ARD1
ath01100	Bra036884	AT4G14716	ARD1
ath00195	Bra036911	AT4G14890	FdC1
ath01100	Bra036911	AT4G14890	FdC1
ath00260	Bra036916	AT4G14940	AO1
ath00350	Bra036916	AT4G14940	AO1
ath00360	Bra036916	AT4G14940	AO1
ath00410	Bra036916	AT4G14940	AO1
ath00950	Bra036916	AT4G14940	AO1
ath00960	Bra036916	AT4G14940	AO1
ath01100	Bra036916	AT4G14940	AO1
ath01110	Bra036916	AT4G14940	AO1
ath03018	Bra036918	AT4G14990	AT4G14990
ath00860	Bra036938	AT1G44000	AT1G44000
ath01110	Bra036938	AT1G44000	AT1G44000
ath00860	Bra036945	AT1G44318	hemb2
ath01100	Bra036945	AT1G44318	hemb2
ath01110	Bra036945	AT1G44318	hemb2
ath01240	Bra036945	AT1G44318	hemb2
ath00860	Bra036948	AT1G44446	CH1
ath01100	Bra036948	AT1G44446	CH1
ath01110	Bra036948	AT1G44446	CH1
ath00480	Bra036966	AT1G44790	AT1G44790
ath01100	Bra036966	AT1G44790	AT1G44790
ath04146	Bra036971	AT4G33905	AT4G33905
ath04016	Bra036984	AT4G33710	AT4G33710
ath04075	Bra036984	AT4G33710	AT4G33710
ath04626	Bra036984	AT4G33710	AT4G33710
ath00053	Bra036989	AT4G33670	AT4G33670
ath01100	Bra036989	AT4G33670	AT4G33670
ath01110	Bra036989	AT4G33670	AT4G33670
ath01240	Bra036989	AT4G33670	AT4G33670
ath00910	Bra037001	AT4G33580	BCA5
ath01100	Bra037001	AT4G33580	BCA5
ath00940	Bra037007	AT4G33420	AT4G33420
ath01100	Bra037007	AT4G33420	AT4G33420
ath01110	Bra037007	AT4G33420	AT4G33420
ath00900	Bra037009	AT4G33360	FLDH
ath00909	Bra037009	AT4G33360	FLDH
ath01110	Bra037009	AT4G33360	FLDH
ath00520	Bra037029	AT4G33030	SQD1
ath00561	Bra037029	AT4G33030	SQD1
ath00566	Bra037029	AT4G33030	SQD1
ath01100	Bra037029	AT4G33030	SQD1
ath01110	Bra037029	AT4G33030	SQD1
ath01250	Bra037029	AT4G33030	SQD1
ath03440	Bra037032	AT4G32960	AT4G32960
ath00130	Bra037042	AT4G32770	VTE1
ath01100	Bra037042	AT4G32770	VTE1
ath01110	Bra037042	AT4G32770	VTE1
ath01240	Bra037042	AT4G32770	VTE1
ath00310	Bra037086	AT4G15180	SDG2
ath01100	Bra037086	AT4G15180	SDG2
ath02010	Bra037088	AT4G15215	ABCG41
ath00195	Bra037104	AT1G55670	PSAG
ath01100	Bra037104	AT1G55670	PSAG
ath04136	Bra037136	AT5G66930	AT5G66930
ath00073	Bra037140	AT5G55380	AT5G55380
ath01110	Bra037140	AT5G55380	AT5G55380
ath00195	Bra037164	AT5G66570	PSBO1
ath01100	Bra037164	AT5G66570	PSBO1
ath03008	Bra037166	AT5G66540	AT5G66540
ath00940	Bra037176	AT5G66390	AT5G66390
ath01100	Bra037176	AT5G66390	AT5G66390
ath01110	Bra037176	AT5G66390	AT5G66390
ath04075	Bra037178	AT5G66260	AT5G66260
ath00195	Bra037182	AT5G66190	FNR1
ath01100	Bra037182	AT5G66190	FNR1
ath00511	Bra037183	AT5G66150	AT5G66150
ath00400	Bra037185	AT5G66120	AT5G66120
ath01100	Bra037185	AT5G66120	AT5G66120
ath01110	Bra037185	AT5G66120	AT5G66120
ath01230	Bra037185	AT5G66120	AT5G66120
ath00330	Bra037187	AT5G66060	AT5G66060
ath01100	Bra037187	AT5G66060	AT5G66060
ath00561	Bra037199	AT2G11810	MGDC
ath01100	Bra037199	AT2G11810	MGDC
ath00480	Bra037204	AT1G49860	GSTF14
ath01100	Bra037204	AT1G49860	GSTF14
ath00510	Bra037205	AT2G13290	AT2G13290
ath01100	Bra037205	AT2G13290	AT2G13290
ath00250	Bra037207	AT2G13360	AGT
ath00260	Bra037207	AT2G13360	AGT
ath00630	Bra037207	AT2G13360	AGT
ath01100	Bra037207	AT2G13360	AGT
ath01110	Bra037207	AT2G13360	AGT
ath01200	Bra037207	AT2G13360	AGT
ath01210	Bra037207	AT2G13360	AGT
ath04146	Bra037207	AT2G13360	AGT
ath00620	Bra037210	AT2G13560	NAD-ME1
ath00710	Bra037210	AT2G13560	NAD-ME1
ath01100	Bra037210	AT2G13560	NAD-ME1
ath01200	Bra037210	AT2G13560	NAD-ME1
ath00280	Bra037214	AT2G14170	ALDH6B2
ath00410	Bra037214	AT2G14170	ALDH6B2
ath00562	Bra037214	AT2G14170	ALDH6B2
ath00640	Bra037214	AT2G14170	ALDH6B2
ath01100	Bra037214	AT2G14170	ALDH6B2
ath01200	Bra037214	AT2G14170	ALDH6B2
ath00190	Bra037229	AT2G18230	PPa2
ath04016	Bra037234	AT2G18170	MPK7
ath04075	Bra037243	AT2G18010	AT2G18010
ath03018	Bra037267	AT2G17510	EMB2763
ath00450	Bra037274	AT2G17420	NTRA
ath04075	Bra037277	AT2G17290	CPK6
ath04626	Bra037277	AT2G17290	CPK6
ath04075	Bra037282	AT2G17090	SSP
ath00030	Bra037288	AT2G16790	AT2G16790
ath01100	Bra037288	AT2G16790	AT2G16790
ath01110	Bra037288	AT2G16790	AT2G16790
ath01200	Bra037288	AT2G16790	AT2G16790
ath03082	Bra037289	AT2G16780	MSI2
ath03083	Bra037289	AT2G16780	MSI2
ath00053	Bra037315	AT4G00110	GAE3
ath00520	Bra037315	AT4G00110	GAE3
ath01100	Bra037315	AT4G00110	GAE3
ath01240	Bra037315	AT4G00110	GAE3
ath01250	Bra037315	AT4G00110	GAE3
ath00500	Bra037344	AT4G00490	BAM2
ath01100	Bra037344	AT4G00490	BAM2
ath01110	Bra037344	AT4G00490	BAM2
ath00561	Bra037346	AT4G00550	DGD2
ath01100	Bra037346	AT4G00550	DGD2
ath00670	Bra037350	AT4G00620	EMB3127
ath01100	Bra037350	AT4G00620	EMB3127
ath01200	Bra037350	AT4G00620	EMB3127
ath01240	Bra037350	AT4G00620	EMB3127
ath04075	Bra037353	AT4G00710	BSK3
ath04016	Bra037368	AT4G01250	WRKY22
ath04626	Bra037368	AT4G01250	WRKY22
ath00562	Bra037379	AT4G01190	PIPK10
ath01100	Bra037379	AT4G01190	PIPK10
ath04070	Bra037379	AT4G01190	PIPK10
ath04144	Bra037379	AT4G01190	PIPK10
ath04075	Bra037405	AT4G00880	AT4G00880
ath03010	Bra037409	AT4G00810	AT4G00810
ath04148	Bra037410	AT4G00800	SETH5
ath04075	Bra037427	AT5G49240	APRR4
ath00500	Bra037432	AT5G49190	SUS2
ath01100	Bra037432	AT5G49190	SUS2
ath01110	Bra037432	AT5G49190	SUS2
ath04141	Bra037438	AT5G49060	AT5G49060
ath00130	Bra037446	AT5G48950	DHNAT2
ath01100	Bra037446	AT5G48950	DHNAT2
ath01110	Bra037446	AT5G48950	DHNAT2
ath01240	Bra037446	AT5G48950	DHNAT2
ath00410	Bra037457	AT5G48840	PANC
ath00770	Bra037457	AT5G48840	PANC
ath01100	Bra037457	AT5G48840	PANC
ath01110	Bra037457	AT5G48840	PANC
ath01240	Bra037457	AT5G48840	PANC
ath04141	Bra037469	AT5G48660	AT5G48660
ath00500	Bra037495	AT5G48300	ADG1
ath00520	Bra037495	AT5G48300	ADG1
ath01100	Bra037495	AT5G48300	ADG1
ath01110	Bra037495	AT5G48300	ADG1
ath01250	Bra037495	AT5G48300	ADG1
ath00071	Bra037501	AT5G48230	ACAT2
ath00280	Bra037501	AT5G48230	ACAT2
ath00310	Bra037501	AT5G48230	ACAT2
ath00380	Bra037501	AT5G48230	ACAT2
ath00620	Bra037501	AT5G48230	ACAT2
ath00630	Bra037501	AT5G48230	ACAT2
ath00650	Bra037501	AT5G48230	ACAT2
ath00900	Bra037501	AT5G48230	ACAT2
ath01100	Bra037501	AT5G48230	ACAT2
ath01110	Bra037501	AT5G48230	ACAT2
ath01200	Bra037501	AT5G48230	ACAT2
ath01212	Bra037501	AT5G48230	ACAT2
ath00400	Bra037502	AT5G48220	AT5G48220
ath01100	Bra037502	AT5G48220	AT5G48220
ath01110	Bra037502	AT5G48220	AT5G48220
ath01230	Bra037502	AT5G48220	AT5G48220
ath04016	Bra037520	AT5G47910	RBOHD
ath04626	Bra037520	AT5G47910	RBOHD
ath00190	Bra037522	AT5G47890	AT5G47890
ath01100	Bra037522	AT5G47890	AT5G47890
ath03015	Bra037523	AT5G47880	ERF1-1
ath00230	Bra037526	AT5G47840	AMK2
ath00730	Bra037526	AT5G47840	AMK2
ath01100	Bra037526	AT5G47840	AMK2
ath01110	Bra037526	AT5G47840	AMK2
ath01232	Bra037526	AT5G47840	AMK2
ath01240	Bra037526	AT5G47840	AMK2
ath03040	Bra037529	AT3G32940	AT3G32940
ath04075	Bra037533	AT3G19290	ABF4
ath04075	Bra037539	AT3G19100	AT3G19100
ath04626	Bra037539	AT3G19100	AT3G19100
ath04136	Bra037564	AT3G18770	AT3G18770
ath03010	Bra037566	AT1G36240	AT1G36240
ath04016	Bra037569	AT3G18690	MKS1
ath03030	Bra037576	AT3G18580	AT3G18580
ath03430	Bra037576	AT3G18580	AT3G18580
ath03440	Bra037576	AT3G18580	AT3G18580
ath00860	Bra037607	AT3G44880	ACD1
ath01110	Bra037607	AT3G44880	ACD1
ath03010	Bra037609	AT3G44890	RPL9
ath00510	Bra037623	AT3G45040	AT3G45040
ath01100	Bra037623	AT3G45040	AT3G45040
ath00910	Bra037625	AT3G45060	NRT2.6
ath00030	Bra037645	AT2G44530	AT2G44530
ath00230	Bra037645	AT2G44530	AT2G44530
ath01100	Bra037645	AT2G44530	AT2G44530
ath01110	Bra037645	AT2G44530	AT2G44530
ath01200	Bra037645	AT2G44530	AT2G44530
ath01230	Bra037645	AT2G44530	AT2G44530
ath00190	Bra037646	AT2G44520	COX10
ath00860	Bra037646	AT2G44520	COX10
ath01100	Bra037646	AT2G44520	COX10
ath01110	Bra037646	AT2G44520	COX10
ath01240	Bra037646	AT2G44520	COX10
ath00460	Bra037651	AT2G44450	BGLU15
ath00500	Bra037651	AT2G44450	BGLU15
ath00999	Bra037651	AT2G44450	BGLU15
ath01100	Bra037651	AT2G44450	BGLU15
ath01110	Bra037651	AT2G44450	BGLU15
ath00020	Bra037657	AT2G44350	ATCS
ath00630	Bra037657	AT2G44350	ATCS
ath01100	Bra037657	AT2G44350	ATCS
ath01110	Bra037657	AT2G44350	ATCS
ath01200	Bra037657	AT2G44350	ATCS
ath01210	Bra037657	AT2G44350	ATCS
ath01230	Bra037657	AT2G44350	ATCS
ath00670	Bra037664	AT2G44160	MTHFR2
ath01100	Bra037664	AT2G44160	MTHFR2
ath01200	Bra037664	AT2G44160	MTHFR2
ath03010	Bra037665	AT2G44120	AT2G44120
ath00740	Bra037670	AT2G44050	COS1
ath01100	Bra037670	AT2G44050	COS1
ath01110	Bra037670	AT2G44050	COS1
ath01240	Bra037670	AT2G44050	COS1
ath00040	Bra037676	AT2G43890	AT2G43890
ath01100	Bra037676	AT2G43890	AT2G43890
ath00040	Bra037677	AT2G43880	AT2G43880
ath01100	Bra037677	AT2G43880	AT2G43880
