kegg_id,symbol,brapa_gene,arabidopsis_agi
ath:AT5G56970,CKX3,Bra035640,AT5G56970
ath:AT5G57010,AT5G57010,Bra035643,AT5G57010
ath:AT5G57090,EIR1,Bra035648,AT5G57090
ath:AT5G57110,ACA8,Bra035649,AT5G57110
ath:AT5G57120,AT5G57120,Bra035650,AT5G57120
ath:AT2G29080,ftsh3,Bra035651,AT2G29080
ath:AT2G29070,AT2G29070,Bra035652,AT2G29070
ath:AT2G28990,AT2G28990,Bra035657,AT2G28990
ath:AT2G28950,EXPA6,Bra035658,AT2G28950
ath:AT2G28930,PK1B,Bra035659,AT2G28930
ath:AT2G28920,AT2G28920,Bra035660,AT2G28920
ath:AT2G28830,PUB12,Bra035665,AT2G28830
ath:AT2G28810,AT2G28810,Bra035667,AT2G28810
ath:AT2G28800,ALB3,Bra035669,AT2G28800
ath:AT2G28780,AT2G28780,Bra035671,AT2G28780
ath:AT5G59970,AT5G59970,Bra035673,AT5G59970
ath:AT3G47170,AT3G47170,Bra035675,AT3G47170
ath:AT2G28720,AT2G28720,Bra035677,AT2G28720
ath:AT2G28710,AT2G28710,Bra035678,AT2G28710
ath:AT2G28680,AT2G28680,Bra035679,AT2G28680
ath:AT2G28660,AT2G28660,Bra035681,AT2G28660
ath:AT2G28640,EXO70H5,Bra035682,AT2G28640
ath:AT2G28630,KCS12,Bra035683,AT2G28630
ath:AT2G28625,AT2G28625,Bra035684,AT2G28625
ath:AT2G28620,AT2G28620,Bra035686,AT2G28620
ath:AT2G28610,PRS,Bra035688,AT2G28610
ath:AT2G28605,AT2G28605,Bra035689,AT2G28605
ath:AT2G28570,AT2G28570,Bra035690,AT2G28570
ath:AT2G28560,RAD51B,Bra035691,AT2G28560
ath:AT2G28520,VHA-A1,Bra035693,AT2G28520
ath:AT2G28510,AT2G28510,Bra035696,AT2G28510
ath:AT2G28500,LBD11,Bra035698,AT2G28500
ath:AT2G28440,AT2G28440,Bra035700,AT2G28440
ath:AT2G28400,AT2G28400,Bra035703,AT2G28400
ath:AT2G28380,DRB2,Bra035704,AT2G28380
ath:AT2G28370,AT2G28370,Bra035705,AT2G28370
ath:AT2G28360,AT2G28360,Bra035706,AT2G28360
ath:AT5G50820,NAC097,Bra035712,AT5G50820
ath:AT5G50830,AT5G50830,Bra035713,AT5G50830
ath:AT5G50860,AT5G50860,Bra035716,AT5G50860
ath:AT5G50890,AT5G50890,Bra035719,AT5G50890
ath:AT4G32360,AT4G32360,Bra035720,AT4G32360
ath:AT5G51040,SDHAF2,Bra035721,AT5G51040
ath:AT5G51050,APC2,Bra035722,AT5G51050
ath:AT4G00650,FRI,Bra035723,AT4G00650
ath:AT4G06634,YY1,Bra035726,AT4G06634
ath:AT5G51150,AT5G51150,Bra035727,AT5G51150
ath:AT5G51170,AT5G51170,Bra035728,AT5G51170
ath:AT5G51180,AT5G51180,Bra035731,AT5G51180
ath:AT5G51190,AT5G51190,Bra035732,AT5G51190
ath:AT5G51210,OLEO3,Bra035733,AT5G51210
ath:AT5G51220,AT5G51220,Bra035734,AT5G51220
ath:AT3G20830,UCNL,Bra035740,AT3G20830
ath:AT3G20820,AT3G20820,Bra035741,AT3G20820
ath:AT3G20810,JMJD5,Bra035742,AT3G20810
ath:AT3G20800,AT3G20800,Bra035743,AT3G20800
ath:AT3G20790,AT3G20790,Bra035744,AT3G20790
ath:AT3G20780,TOP6B,Bra035745,AT3G20780
ath:AT3G20660,OCT4,Bra035756,AT3G20660
ath:AT3G20650,AT3G20650,Bra035759,AT3G20650
ath:AT3G20640,AT3G20640,Bra035761,AT3G20640
ath:AT3G20630,UBP14,Bra035762,AT3G20630
ath:AT3G20540,POLGAMMA1,Bra035773,AT3G20540
ath:AT3G20520,SVL3,Bra035774,AT3G20520
ath:AT3G20500,PAP18,Bra035776,AT3G20500
ath:AT3G20475,MSH5,Bra035777,AT3G20475
ath:AT3G20470,GRP5,Bra035778,AT3G20470
ath:AT3G20460,AT3G20460,Bra035779,AT3G20460
ath:AT3G20450,AT3G20450,Bra035781,AT3G20450
ath:AT3G20440,EMB2729,Bra035782,AT3G20440
ath:AT3G20430,AT3G20430,Bra035783,AT3G20430
ath:AT3G20420,RTL2,Bra035784,AT3G20420
ath:AT3G20395,AT3G20395,Bra035785,AT3G20395
ath:AT3G20390,AT3G20390,Bra035786,AT3G20390
ath:AT3G20350,AT3G20350,Bra035788,AT3G20350
ath:AT3G20320,ABCI15,Bra035791,AT3G20320
ath:AT3G20300,AT3G20300,Bra035793,AT3G20300
ath:AT3G20290,EHD1,Bra035794,AT3G20290
ath:AT3G20280,AT3G20280,Bra035795,AT3G20280
ath:AT3G20270,AT3G20270,Bra035797,AT3G20270
ath:AT3G20260,AT3G20260,Bra035799,AT3G20260
ath:AT3G20250,PUM5,Bra035800,AT3G20250
ath:AT3G20240,AT3G20240,Bra035801,AT3G20240
ath:AT3G20230,AT3G20230,Bra035802,AT3G20230
ath:AT3G20220,AT3G20220,Bra035803,AT3G20220
ath:AT3G20210,DELTA-VPE,Bra035804,AT3G20210
ath:AT3G20200,AT3G20200,Bra035805,AT3G20200
ath:AT3G20160,AT3G20160,Bra035808,AT3G20160
ath:AT3G20140,CYP705A23,Bra035813,AT3G20140
ath:AT4G15350,CYP705A2,Bra035814,AT4G15350
ath:AT3G20070,TTN9,Bra035817,AT3G20070
ath:AT3G20100,CYP705A19,Bra035818,AT3G20100
ath:AT3G20060,UBC19,Bra035819,AT3G20060
ath:AT3G20040,ATHXK4,Bra035821,AT3G20040
ath:AT3G20020,PRMT6,Bra035822,AT3G20020
ath:AT3G20015,AT3G20015,Bra035823,AT3G20015
ath:AT3G20010,AT3G20010,Bra035824,AT3G20010
ath:AT3G19990,AT3G19990,Bra035829,AT3G19990
ath:AT3G19960,ATM1,Bra035834,AT3G19960
ath:AT5G63550,AT5G63550,Bra035837,AT5G63550
ath:AT5G63540,RMI1,Bra035838,AT5G63540
ath:AT5G63530,FP3,Bra035839,AT5G63530
ath:AT5G63510,GAMMA_CAL1,Bra035840,AT5G63510
ath:AT5G63460,AT5G63460,Bra035843,AT5G63460
ath:AT5G63410,AT5G63410,Bra035846,AT5G63410
ath:AT5G63400,ADK1,Bra035847,AT5G63400
ath:AT5G63320,NPX1,Bra035848,AT5G63320
ath:AT5G63290,AT5G63290,Bra035849,AT5G63290
ath:AT5G63200,AT5G63200,Bra035851,AT5G63200
ath:AT5G63140,PAP29,Bra035853,AT5G63140
ath:AT5G63120,AT5G63120,Bra035857,AT5G63120
ath:AT5G63110,HDA6,Bra035858,AT5G63110
ath:AT5G63100,AT5G63100,Bra035859,AT5G63100
ath:AT5G63080,AT5G63080,Bra035861,AT5G63080
ath:AT5G63070,AT5G63070,Bra035862,AT5G63070
ath:AT5G63085,AT5G63085,Bra035863,AT5G63085
ath:AT5G63060,AT5G63060,Bra035864,AT5G63060
ath:AT5G63040,AT5G63040,Bra035866,AT5G63040
ath:AT5G63030,GRXC1,Bra035867,AT5G63030
ath:AT5G62990,emb1692,Bra035869,AT5G62990
ath:AT5G62890,AT5G62890,Bra035875,AT5G62890
ath:AT3G48050,SUO,Bra035876,AT3G48050
ath:AT5G62850,AtVEX1,Bra035879,AT5G62850
ath:AT5G62790,DXR,Bra035881,AT5G62790
ath:AT5G62720,AT5G62720,Bra035883,AT5G62720
ath:AT5G62710,AT5G62710,Bra035884,AT5G62710
ath:AT5G62560,AT5G62560,Bra035890,AT5G62560
ath:AT3G47370,AT3G47370,Bra035895,AT3G47370
ath:AT5G62360,AT5G62360,Bra035897,AT5G62360
ath:AT5G62260,AT5G62260,Bra035899,AT5G62260
ath:AT5G62200,AT5G62200,Bra035902,AT5G62200
ath:AT5G62180,CXE20,Bra035904,AT5G62180
ath:AT5G61930,APO3,Bra035911,AT5G61930
ath:AT5G61790,CNX1,Bra035913,AT5G61790
ath:AT5G61760,IPK2BETA,Bra035915,AT5G61760
ath:AT5G61670,AT5G61670,Bra035916,AT5G61670
ath:AT5G61660,AT5G61660,Bra035917,AT5G61660
ath:AT5G61590,AT5G61590,Bra035919,AT5G61590
ath:AT5G61510,AT5G61510,Bra035926,AT5G61510
ath:AT5G61412,AT5G61412,Bra035930,AT5G61412
ath:AT5G61400,AT5G61400,Bra035931,AT5G61400
ath:AT5G61390,AT5G61390,Bra035932,AT5G61390
ath:AT5G61350,AT5G61350,Bra035934,AT5G61350
ath:AT5G61340,AT5G61340,Bra035935,AT5G61340
ath:AT5G61240,AT5G61240,Bra035937,AT5G61240
ath:AT5G61150,VIP4,Bra035940,AT5G61150
ath:AT5G61030,GR-RBP3,Bra035944,AT5G61030
ath:AT5G61000,RPA70D,Bra035945,AT5G61000
ath:AT5G60830,bZIP70,Bra035957,AT5G60830
ath:AT5G23080,TGH,Bra035958,AT5G23080
ath:AT5G23090,NF-YB13,Bra035959,AT5G23090
ath:AT5G43130,TAF4,Bra035961,AT5G43130
ath:AT5G43210,AT5G43210,Bra035963,AT5G43210
ath:AT5G43300,GDPD3,Bra035967,AT5G43300
ath:AT5G43320,ckl8,Bra035974,AT5G43320
ath:AT5G43360,PHT1,Bra035977,AT5G43360
ath:AT5G43500,ARP9,Bra035982,AT5G43500
ath:AT5G43710,AT5G43710,Bra035984,AT5G43710
ath:AT5G43720,AT5G43720,Bra035985,AT5G43720
ath:AT5G43745,AT5G43745,Bra035988,AT5G43745
ath:AT5G43750,PnsB5,Bra035989,AT5G43750
ath:AT2G33130,RALFL18,Bra035990,AT2G33130
ath:AT5G43840,HSFA6A,Bra035993,AT5G43840
ath:AT5G43850,ARD4,Bra035994,AT5G43850
ath:AT5G43860,CLH2,Bra036000,AT5G43860
ath:AT5G43870,AT5G43870,Bra036001,AT5G43870
ath:AT5G43950,AT5G43950,Bra036003,AT5G43950
ath:AT5G44190,GLK2,Bra036015,AT5G44190
ath:AT5G44210,ERF9,Bra036016,AT5G44210
ath:AT5G44265,AT5G44265,Bra036017,AT5G44265
ath:AT5G44300,AT5G44300,Bra036020,AT5G44300
ath:AT2G43465,AT2G43465,Bra036023,AT2G43465
ath:AT3G49760,bZIP5,Bra036025,AT3G49760
ath:AT3G49845,WIH3,Bra036034,AT3G49845
ath:AT3G49880,AT3G49880,Bra036036,AT3G49880
ath:AT3G49900,AT3G49900,Bra036037,AT3G49900
ath:AT3G49910,AT3G49910,Bra036038,AT3G49910
ath:AT3G49940,LBD38,Bra036040,AT3G49940
ath:AT3G49950,AT3G49950,Bra036041,AT3G49950
ath:AT2G25240,CCP3,Bra036042,AT2G25240
ath:AT3G50000,CKA2,Bra036044,AT3G50000
ath:AT3G50100,SDN1,Bra036055,AT3G50100
ath:AT3G50210,AT3G50210,Bra036058,AT3G50210
ath:AT3G50220,IRX15,Bra036059,AT3G50220
ath:AT3G50240,KICP-02,Bra036060,AT3G50240
ath:AT3G50260,CEJ1,Bra036061,AT3G50260
ath:AT3G50270,AT3G50270,Bra036069,AT3G50270
ath:AT3G50340,AT3G50340,Bra036072,AT3G50340
ath:AT3G50350,AT3G50350,Bra036073,AT3G50350
ath:AT3G50370,AT3G50370,Bra036074,AT3G50370
ath:AT3G50390,AT3G50390,Bra036080,AT3G50390
ath:AT5G63250,AT5G63250,Bra036081,AT5G63250
ath:AT3G50470,HR3,Bra036083,AT3G50470
ath:AT3G50530,CRK,Bra036089,AT3G50530
ath:AT3G50570,AT3G50570,Bra036091,AT3G50570
ath:AT3G50590,AT3G50590,Bra036092,AT3G50590
ath:AT3G50610,AT3G50610,Bra036093,AT3G50610
ath:AT3G50620,AT3G50620,Bra036094,AT3G50620
ath:AT3G50640,AT3G50640,Bra036096,AT3G50640
ath:AT3G50660,DWF4,Bra036097,AT3G50660
ath:AT3G50700,IDD2,Bra036098,AT3G50700
ath:AT5G27290,AT5G27290,Bra036102,AT5G27290
ath:AT5G27230,AT5G27230,Bra036105,AT5G27230
ath:AT5G27220,AT5G27220,Bra036107,AT5G27220
ath:AT5G27210,Cand8,Bra036108,AT5G27210
ath:AT5G27200,ACP5,Bra036109,AT5G27200
ath:AT5G27150,NHX1,Bra036110,AT5G27150
ath:AT5G27990,AT5G27990,Bra036113,AT5G27990
ath:AT5G28030,DES1,Bra036115,AT5G28030
ath:AT5G30490,AT5G30490,Bra036121,AT5G30490
ath:AT5G30495,AT5G30495,Bra036122,AT5G30495
ath:AT5G29000,PHL1,Bra036123,AT5G29000
ath:AT5G28830,AT5G28830,Bra036127,AT5G28830
ath:AT5G28750,AT5G28750,Bra036128,AT5G28750
ath:AT5G28610,AT5G28610,Bra036132,AT5G28610
ath:AT5G28490,LSH1,Bra036134,AT5G28490
ath:AT5G49550,BLOS2,Bra036135,AT5G49550
ath:AT3G04320,AT3G04320,Bra036136,AT3G04320
ath:AT5G49540,AT5G49540,Bra036137,AT5G49540
ath:AT5G49510,PFD3,Bra036139,AT5G49510
ath:AT5G49480,CP1,Bra036140,AT5G49480
ath:AT5G49470,AT5G49470,Bra036141,AT5G49470
ath:AT5G49460,ACLB-2,Bra036142,AT5G49460
ath:AT5G49340,TBL4,Bra036144,AT5G49340
ath:AT5G49270,SHV2,Bra036147,AT5G49270
ath:AT4G25710,AT4G25710,Bra036150,AT4G25710
ath:AT5G48970,AT5G48970,Bra036153,AT5G48970
ath:AT5G48940,AT5G48940,Bra036154,AT5G48940
ath:AT5G48760,AT5G48760,Bra036161,AT5G48760
ath:AT5G48657,AT5G48657,Bra036163,AT5G48657
ath:AT5G48470,AT5G48470,Bra036169,AT5G48470
ath:AT5G48460,AT5G48460,Bra036170,AT5G48460
ath:AT5G48430,AT5G48430,Bra036172,AT5G48430
ath:AT3G01880,AT3G01880,Bra036173,AT3G01880
ath:AT5G48400,ATGLR1.2,Bra036174,AT5G48400
ath:AT5G48370,AT5G48370,Bra036177,AT5G48370
ath:AT5G03780,TRFL10,Bra036179,AT5G03780
ath:AT5G48240,AT5G48240,Bra036181,AT5G48240
ath:AT5G48160,OBE2,Bra036184,AT5G48160
ath:AT5G47850,CCR4,Bra036192,AT5G47850
ath:AT5G47820,FRA1,Bra036194,AT5G47820
ath:AT3G30340,UMAMIT32,Bra036199,AT3G30340
ath:AT3G30260,AGL79,Bra036201,AT3G30260
ath:AT3G30210,MYB121,Bra036202,AT3G30210
ath:AT3G29760,AT3G29760,Bra036205,AT3G29760
ath:AT3G29590,AT5MAT,Bra036208,AT3G29590
ath:AT3G29385,AT3G29385,Bra036213,AT3G29385
ath:AT3G29100,VTI13,Bra036218,AT3G29100
ath:AT3G29070,AT3G29070,Bra036221,AT3G29070
ath:AT3G29035,NAC3,Bra036223,AT3G29035
ath:AT3G29030,EXPA5,Bra036225,AT3G29030
ath:AT4G03010,AT4G03010,Bra036226,AT4G03010
ath:AT4G03000,AT4G03000,Bra036227,AT4G03000
ath:AT4G02990,BSM,Bra036228,AT4G02990
ath:AT4G02980,ABP1,Bra036229,AT4G02980
ath:AT4G02940,AT4G02940,Bra036233,AT4G02940
ath:AT2G26970,AT2G26970,Bra036236,AT2G26970
ath:AT4G02810,FAF1,Bra036238,AT4G02810
ath:AT4G02780,GA1,Bra036239,AT4G02780
ath:AT4G02770,PSAD-1,Bra036240,AT4G02770
ath:AT4G02760,AT4G02760,Bra036241,AT4G02760
ath:AT4G02725,AT4G02725,Bra036243,AT4G02725
ath:AT4G02720,AT4G02720,Bra036246,AT4G02720
ath:AT4G02715,AT4G02715,Bra036247,AT4G02715
ath:AT4G02710,NET1C,Bra036248,AT4G02710
ath:AT4G02700,SULTR3,Bra036249,AT4G02700
ath:AT4G02650,AT4G02650,Bra036250,AT4G02650
ath:AT4G02640,BZO2H1,Bra036251,AT4G02640
ath:AT4G02630,AT4G02630,Bra036252,AT4G02630
ath:AT4G02610,AT4G02610,Bra036254,AT4G02610
ath:AT4G02600,MLO1,Bra036255,AT4G02600
ath:AT4G02570,CUL1,Bra036257,AT4G02570
ath:AT4G02530,AT4G02530,Bra036258,AT4G02530
ath:AT2G02930,GSTF3,Bra036260,AT2G02930
ath:AT4G02510,TOC159,Bra036261,AT4G02510
ath:AT4G02500,XT2,Bra036262,AT4G02500
ath:AT4G02485,AT4G02485,Bra036263,AT4G02485
ath:AT4G02440,EID1,Bra036266,AT4G02440
ath:AT4G02430,SR34b,Bra036267,AT4G02430
ath:AT1G54385,AT1G54385,Bra036270,AT1G54385
ath:AT4G02360,AT4G02360,Bra036273,AT4G02360
ath:AT4G02340,AT4G02340,Bra036276,AT4G02340
ath:AT4G02330,ATPMEPCRB,Bra036278,AT4G02330
ath:AT4G02320,AT4G02320,Bra036279,AT4G02320
ath:AT4G02300,AT4G02300,Bra036280,AT4G02300
ath:AT4G02280,SUS3,Bra036282,AT4G02280
ath:AT4G02260,RSH1,Bra036283,AT4G02260
ath:AT4G02250,AT4G02250,Bra036284,AT4G02250
ath:AT4G02220,AT4G02220,Bra036286,AT4G02220
ath:AT4G02195,SYP42,Bra036287,AT4G02195
ath:AT4G01930,AT4G01930,Bra036288,AT4G01930
ath:AT4G02160,AT4G02160,Bra036290,AT4G02160
ath:AT4G02140,AT4G02140,Bra036291,AT4G02140
ath:AT4G02075,PIT1,Bra036295,AT4G02075
ath:AT4G02030,AT4G02030,Bra036299,AT4G02030
ath:AT4G02020,SWN,Bra036300,AT4G02020
ath:AT4G01970,STS,Bra036301,AT4G01970
ath:AT4G01960,AT4G01960,Bra036302,AT4G01960
ath:AT4G01883,AT4G01883,Bra036309,AT4G01883
ath:AT4G01860,AT4G01860,Bra036310,AT4G01860
ath:AT4G01840,KCO5,Bra036312,AT4G01840
ath:AT4G01810,AT4G01810,Bra036313,AT4G01810
ath:AT4G01720,WRKY47,Bra036315,AT4G01720
ath:AT4G01700,AT4G01700,Bra036316,AT4G01700
ath:AT4G01680,MYB55,Bra036317,AT4G01680
ath:AT4G01670,AT4G01670,Bra036318,AT4G01670
ath:AT4G01660,ABC1,Bra036319,AT4G01660
ath:AT4G01610,AT4G01610,Bra036321,AT4G01610
ath:AT4G01600,AT4G01600,Bra036322,AT4G01600
ath:AT4G01570,AT4G01570,Bra036324,AT4G01570
ath:AT4G01560,MEE49,Bra036325,AT4G01560
ath:AT1G44960,AT1G44960,Bra036329,AT1G44960
ath:AT1G44970,AT1G44970,Bra036330,AT1G44970
ath:AT1G45110,AT1G45110,Bra036333,AT1G45110
ath:AT1G45130,BGAL5,Bra036334,AT1G45130
ath:AT1G45201,TLL1,Bra036339,AT1G45201
ath:AT3G26200,CYP71B22,Bra036345,AT3G26200
ath:AT3G26110,AT3G26110,Bra036348,AT3G26110
ath:AT3G25990,AT3G25990,Bra036354,AT3G25990
ath:AT3G25970,AT3G25970,Bra036355,AT3G25970
ath:AT3G25930,AT3G25930,Bra036356,AT3G25930
ath:AT3G25905,CLE27,Bra036359,AT3G25905
ath:AT3G26060,PRXQ,Bra036365,AT3G26060
ath:AT2G14660,AT2G14660,Bra036377,AT2G14660
ath:AT2G14680,MEE13,Bra036391,AT2G14680
ath:AT2G14690,AT2G14690,Bra036392,AT2G14690
ath:AT5G37500,GORK,Bra036395,AT5G37500
ath:AT2G15090,KCS8,Bra036405,AT2G15090
ath:AT2G15230,LIP1,Bra036406,AT2G15230
ath:AT2G15240,AT2G15240,Bra036407,AT2G15240
ath:AT2G15290,TIC21,Bra036409,AT2G15290
ath:AT2G15310,ARFB1A,Bra036410,AT2G15310
ath:AT3G03980,AT3G03980,Bra036418,AT3G03980
ath:AT3G03960,AT3G03960,Bra036422,AT3G03960
ath:AT3G03940,AT3G03940,Bra036426,AT3G03940
ath:AT3G03910,GDH3,Bra036428,AT3G03910
ath:AT3G03810,EDA30,Bra036430,AT3G03810
ath:AT3G03773,AT3G03773,Bra036433,AT3G03773
ath:AT3G03760,LBD20,Bra036436,AT3G03760
ath:AT3G03740,BPM4,Bra036437,AT3G03740
ath:AT3G03720,CAT4,Bra036438,AT3G03720
ath:AT3G03730,AT3G03730,Bra036441,AT3G03730
ath:AT3G03690,UNE7,Bra036442,AT3G03690
ath:AT3G03680,AT3G03680,Bra036443,AT3G03680
ath:AT3G03640,BGLU25,Bra036447,AT3G03640
ath:AT3G03630,CS26,Bra036448,AT3G03630
ath:AT3G03610,AT3G03610,Bra036450,AT3G03610
ath:AT2G20190,CLASP,Bra036452,AT2G20190
ath:AT2G20210,AT2G20210,Bra036453,AT2G20210
ath:AT2G20270,AT2G20270,Bra036458,AT2G20270
ath:AT2G20310,RIN13,Bra036462,AT2G20310
ath:AT2G20320,AT2G20320,Bra036463,AT2G20320
ath:AT2G20330,AT2G20330,Bra036464,AT2G20330
ath:AT2G20390,AT2G20390,Bra036468,AT2G20390
ath:AT2G20400,AT2G20400,Bra036469,AT2G20400
ath:AT2G20470,AT2G20470,Bra036473,AT2G20470
ath:AT2G20480,AT2G20480,Bra036474,AT2G20480
ath:AT1G27410,AT1G27410,Bra036476,AT1G27410
ath:AT2G20495,AT2G20495,Bra036477,AT2G20495
ath:AT2G36070,TIM44-2,Bra036478,AT2G36070
ath:AT5G48920,TED7,Bra036479,AT5G48920
ath:AT5G48930,HCT,Bra036480,AT5G48930
ath:AT2G20562,AT2G20562,Bra036481,AT2G20562
ath:AT2G20570,GPRI1,Bra036482,AT2G20570
ath:AT2G20585,NFD6,Bra036489,AT2G20585
ath:AT2G20610,SUR1,Bra036490,AT2G20610
ath:AT2G20650,AT2G20650,Bra036491,AT2G20650
ath:AT2G20670,AT2G20670,Bra036492,AT2G20670
ath:AT2G20690,AT2G20690,Bra036495,AT2G20690
ath:AT2G20720,AT2G20720,Bra036496,AT2G20720
ath:AT2G20725,AT2G20725,Bra036497,AT2G20725
ath:AT2G20740,AT2G20740,Bra036498,AT2G20740
ath:AT2G20750,EXPB1,Bra036499,AT2G20750
ath:AT2G20815,QWRF3,Bra036502,AT2G20815
ath:AT2G20825,ULT2,Bra036504,AT2G20825
ath:AT2G20840,SCAMP3,Bra036507,AT2G20840
ath:AT5G24318,AT5G24318,Bra036510,AT5G24318
ath:AT5G24430,AT5G24430,Bra036512,AT5G24430
ath:AT5G24440,CID13,Bra036515,AT5G24440
ath:AT5G24460,AT5G24460,Bra036516,AT5G24460
ath:AT5G24490,AT5G24490,Bra036518,AT5G24490
ath:AT5G24510,AT5G24510,Bra036519,AT5G24510
ath:AT5G24590,TIP,Bra036520,AT5G24590
ath:AT5G24710,AT5G24710,Bra036523,AT5G24710
ath:AT5G24850,CRY3,Bra036524,AT5G24850
ath:AT5G24890,AT5G24890,Bra036527,AT5G24890
ath:AT5G25060,RRC1,Bra036530,AT5G25060
ath:AT5G25150,TAF5,Bra036534,AT5G25150
ath:AT5G25240,AT5G25240,Bra036537,AT5G25240
ath:AT2G47840,Tic20-II,Bra036539,AT2G47840
ath:AT5G25350,EBF2,Bra036542,AT5G25350
ath:AT5G25390,SHN3,Bra036543,AT5G25390
ath:AT1G65550,AT1G65550,Bra036544,AT1G65550
ath:AT5G25630,AT5G25630,Bra036548,AT5G25630
ath:AT5G25820,AT5G25820,Bra036554,AT5G25820
ath:AT5G25840,AT5G25840,Bra036556,AT5G25840
ath:AT5G26090,AT5G26090,Bra036560,AT5G26090
ath:AT3G44170,AT3G44170,Bra036561,AT3G44170
ath:AT5G26210,AL4,Bra036568,AT5G26210
ath:AT5G26220,AT5G26220,Bra036570,AT5G26220
ath:AT5G26340,MSS1,Bra036575,AT5G26340
ath:AT5G26570,PWD,Bra036577,AT5G26570
ath:AT5G26594,RR24,Bra036579,AT5G26594
ath:AT5G26692,AT5G26692,Bra036581,AT5G26692
ath:AT5G26731,AT5G26731,Bra036583,AT5G26731
ath:AT5G26710,AT5G26710,Bra036585,AT5G26710
ath:AT5G26700,AT5G26700,Bra036586,AT5G26700
ath:AT5G26660,MYB86,Bra036588,AT5G26660
ath:AT5G26620,AT5G26620,Bra036589,AT5G26620
ath:AT5G26610,AT5G26610,Bra036591,AT5G26610
ath:AT5G26749,AT5G26749,Bra036592,AT5G26749
ath:AT5G26751,SK_11,Bra036593,AT5G26751
ath:AT3G05810,AT3G05810,Bra036595,AT3G05810
ath:AT5G26830,AT5G26830,Bra036596,AT5G26830
ath:AT5G26850,AT5G26850,Bra036597,AT5G26850
ath:AT5G26910,TRM8,Bra036598,AT5G26910
ath:AT5G26960,AT5G26960,Bra036602,AT5G26960
ath:AT5G27020,AT5G27020,Bra036605,AT5G27020
ath:AT5G27930,AT5G27930,Bra036606,AT5G27930
ath:AT5G27920,AT5G27920,Bra036607,AT5G27920
ath:AT5G27870,AT5G27870,Bra036610,AT5G27870
ath:AT5G27830,AT5G27830,Bra036612,AT5G27830
ath:AT5G27720,emb1644,Bra036615,AT5G27720
ath:AT5G27710,AT5G27710,Bra036616,AT5G27710
ath:AT5G27700,AT5G27700,Bra036618,AT5G27700
ath:AT5G27670,HTA7,Bra036619,AT5G27670
ath:AT5G27650,AT5G27650,Bra036620,AT5G27650
ath:AT5G27560,AT5G27560,Bra036622,AT5G27560
ath:AT5G27550,AT5G27550,Bra036623,AT5G27550
ath:AT5G27450,MK,Bra036630,AT5G27450
ath:AT1G63010,AT1G63010,Bra036635,AT1G63010
ath:AT1G62990,KNAT7,Bra036636,AT1G62990
ath:AT1G62981,AT1G62981,Bra036637,AT1G62981
ath:AT1G62980,EXPA18,Bra036638,AT1G62980
ath:AT1G62975,AT1G62975,Bra036640,AT1G62975
ath:AT1G62940,ACOS5,Bra036646,AT1G62940
ath:AT1G62800,ASP4,Bra036647,AT1G62800
ath:AT1G62710,BETA-VPE,Bra036650,AT1G62710
ath:AT1G62680,AT1G62680,Bra036651,AT1G62680
ath:AT1G62085,AT1G62085,Bra036658,AT1G62085
ath:AT1G62400,HT1,Bra036661,AT1G62400
ath:AT1G62070,AT1G62070,Bra036664,AT1G62070
ath:AT2G04750,AT2G04750,Bra036665,AT2G04750
ath:AT2G14070,AT2G14070,Bra036666,AT2G14070
ath:AT2G14110,AT2G14110,Bra036667,AT2G14110
ath:AT3G25290,AT3G25290,Bra036668,AT3G25290
ath:AT3G24790,AT3G24790,Bra036670,AT3G24790
ath:AT2G20900,DGK5,Bra036672,AT2G20900
ath:AT2G20710,AT2G20710,Bra036673,AT2G20710
ath:AT2G20440,AT2G20440,Bra036677,AT2G20440
ath:AT2G20370,MUR3,Bra036680,AT2G20370
ath:AT2G20340,AAS,Bra036684,AT2G20340
ath:AT2G20300,ALE2,Bra036687,AT2G20300
ath:AT2G20290,XIG,Bra036688,AT2G20290
ath:AT2G20250,AT2G20250,Bra036690,AT2G20250
ath:AT2G20208,LCR60,Bra036691,AT2G20208
ath:AT2G20080,AT2G20080,Bra036694,AT2G20080
ath:AT2G19980,AT2G19980,Bra036696,AT2G19980
ath:AT2G19950,GC1,Bra036697,AT2G19950
ath:AT2G19800,MIOX2,Bra036701,AT2G19800
ath:AT2G19780,AT2G19780,Bra036704,AT2G19780
ath:AT2G19770,PRF5,Bra036705,AT2G19770
ath:AT2G19690,PLA2-BETA,Bra036711,AT2G19690
ath:AT2G19640,ASHR2,Bra036713,AT2G19640
ath:AT5G35160,AT5G35160,Bra036714,AT5G35160
ath:AT3G04660,AT3G04660,Bra036715,AT3G04660
ath:AT2G19580,TET2,Bra036716,AT2G19580
ath:AT1G64760,AT1G64760,Bra036718,AT1G64760
ath:AT2G19500,CKX2,Bra036719,AT2G19500
ath:AT2G19480,NAP1,Bra036720,AT2G19480
ath:AT2G19470,ckl5,Bra036721,AT2G19470
ath:AT2G19450,TAG1,Bra036722,AT2G19450
ath:AT2G19260,AT2G19260,Bra036726,AT2G19260
ath:AT2G19160,AT2G19160,Bra036729,AT2G19160
ath:AT1G33270,AT1G33270,Bra036734,AT1G33270
ath:AT1G33990,MES14,Bra036738,AT1G33990
ath:AT1G34220,AT1G34220,Bra036745,AT1G34220
