Gene stable ID,Transcript stable ID,Transcript name,Gene description,GOSlim GOA Accession(s),GOSlim GOA Description,BrassEnsembl ID
Bra028099,Bra028099.1,,"AT2G18550 (E=5e-082) HB-2, ATHB21 | HB-2 (HOMEOBOX-2); DNA binding / transcription factor ",GO:0003676,nucleic acid binding,
Bra028099,Bra028099.1,,"AT2G18550 (E=5e-082) HB-2, ATHB21 | HB-2 (HOMEOBOX-2); DNA binding / transcription factor ",GO:0005575,cellular_component,
Bra028099,Bra028099.1,,"AT2G18550 (E=5e-082) HB-2, ATHB21 | HB-2 (HOMEOBOX-2); DNA binding / transcription factor ",GO:0005634,nucleus,
Bra028099,Bra028099.1,,"AT2G18550 (E=5e-082) HB-2, ATHB21 | HB-2 (HOMEOBOX-2); DNA binding / transcription factor ",GO:0003700,DNA-binding transcription factor activity,
Bra028099,Bra028099.1,,"AT2G18550 (E=5e-082) HB-2, ATHB21 | HB-2 (HOMEOBOX-2); DNA binding / transcription factor ",GO:0140110,transcription regulator activity,
Bra005766,Bra005766.1,,AT5G03510 (E=1e-109) | zinc finger (C2H2 type) family protein ,GO:0005575,cellular_component,
Bra005766,Bra005766.1,,AT5G03510 (E=1e-109) | zinc finger (C2H2 type) family protein ,GO:0005634,nucleus,
Bra005949,Bra005949.1,,"AT5G07700 (E=1e-108) MYB76, AtMYB76 | MYB76 (myb domain protein 76); DNA binding / transcription factor ",GO:0003674,molecular_function,
Bra005949,Bra005949.1,,"AT5G07700 (E=1e-108) MYB76, AtMYB76 | MYB76 (myb domain protein 76); DNA binding / transcription factor ",GO:0005488,binding,
Bra005949,Bra005949.1,,"AT5G07700 (E=1e-108) MYB76, AtMYB76 | MYB76 (myb domain protein 76); DNA binding / transcription factor ",GO:0003677,DNA binding,
Bra005949,Bra005949.1,,"AT5G07700 (E=1e-108) MYB76, AtMYB76 | MYB76 (myb domain protein 76); DNA binding / transcription factor ",GO:0003676,nucleic acid binding,
Bra005949,Bra005949.1,,"AT5G07700 (E=1e-108) MYB76, AtMYB76 | MYB76 (myb domain protein 76); DNA binding / transcription factor ",GO:0005575,cellular_component,
Bra005949,Bra005949.1,,"AT5G07700 (E=1e-108) MYB76, AtMYB76 | MYB76 (myb domain protein 76); DNA binding / transcription factor ",GO:0005634,nucleus,
Bra027292,Bra027292.1,,AT3G14950 (E=4e-236) TTL2 | TTL2 (Tetratricopetide-repeat Thioredoxin-Like 2); binding ,GO:0008150,biological_process,
Bra027292,Bra027292.1,,AT3G14950 (E=4e-236) TTL2 | TTL2 (Tetratricopetide-repeat Thioredoxin-Like 2); binding ,GO:0006950,response to stress,
Bra027292,Bra027292.1,,AT3G14950 (E=4e-236) TTL2 | TTL2 (Tetratricopetide-repeat Thioredoxin-Like 2); binding ,GO:0005575,cellular_component,
Bra027292,Bra027292.1,,AT3G14950 (E=4e-236) TTL2 | TTL2 (Tetratricopetide-repeat Thioredoxin-Like 2); binding ,GO:0005737,cytoplasm,
Bra033315,Bra033315.1,BrabHLH188-201,,GO:0005575,cellular_component,
Bra033315,Bra033315.1,BrabHLH188-201,,GO:0005634,nucleus,
Bra033315,Bra033315.1,BrabHLH188-201,,GO:0003674,molecular_function,
Bra033315,Bra033315.1,BrabHLH188-201,,GO:0005488,binding,
Bra033315,Bra033315.1,BrabHLH188-201,,GO:0005515,protein binding,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0008150,biological_process,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0003674,molecular_function,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0005488,binding,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0003677,DNA binding,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0003676,nucleic acid binding,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0005575,cellular_component,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0005634,nucleus,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0003700,DNA-binding transcription factor activity,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0140110,transcription regulator activity,
Bra019239,Bra019239.1,WRKY7-201,probable WRKY transcription factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:103861473],GO:0005515,protein binding,
Bra028841,Bra028841.1,,AT5G03310 (E=1e-048) | auxin-responsive family protein ,GO:0008150,biological_process,
Bra028841,Bra028841.1,,AT5G03310 (E=1e-048) | auxin-responsive family protein ,GO:0042221,response to chemical,
Bra028841,Bra028841.1,,AT5G03310 (E=1e-048) | auxin-responsive family protein ,GO:0009719,response to endogenous stimulus,
Bra015611,Bra015611.1,,AT1G47610 (E=3e-169) | transducin family protein / WD-40 repeat family protein ,GO:0005575,cellular_component,
Bra015611,Bra015611.1,,AT1G47610 (E=3e-169) | transducin family protein / WD-40 repeat family protein ,GO:0005634,nucleus,
Bra015611,Bra015611.1,,AT1G47610 (E=3e-169) | transducin family protein / WD-40 repeat family protein ,GO:0005737,cytoplasm,
Bra015611,Bra015611.1,,AT1G47610 (E=3e-169) | transducin family protein / WD-40 repeat family protein ,GO:0008150,biological_process,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0008150,biological_process,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0008152,metabolic process,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0006139,nucleobase-containing compound metabolic process,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0005575,cellular_component,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0005634,nucleus,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0003824,catalytic activity,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0003674,molecular_function,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0016740,transferase activity,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0005737,cytoplasm,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0005488,binding,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0003676,nucleic acid binding,
Bra040992,Bra040992.1,,AT1G36310 (E=3e-165) | methyltransferase ,GO:0003723,RNA binding,
Bra000369,Bra000369.1,,AT2G45080 (E=2e-117) cycp3;1 | cycp3;1 (cyclin p3;1); cyclin-dependent protein kinase ,GO:0008150,biological_process,
Bra000369,Bra000369.1,,AT2G45080 (E=2e-117) cycp3;1 | cycp3;1 (cyclin p3;1); cyclin-dependent protein kinase ,GO:0009987,cellular process,
Bra000369,Bra000369.1,,AT2G45080 (E=2e-117) cycp3;1 | cycp3;1 (cyclin p3;1); cyclin-dependent protein kinase ,GO:0003674,molecular_function,
Bra000369,Bra000369.1,,AT2G45080 (E=2e-117) cycp3;1 | cycp3;1 (cyclin p3;1); cyclin-dependent protein kinase ,GO:0005488,binding,
Bra000369,Bra000369.1,,AT2G45080 (E=2e-117) cycp3;1 | cycp3;1 (cyclin p3;1); cyclin-dependent protein kinase ,GO:0005515,protein binding,
Bra001886,Bra001886.1,,"AT3G22840 (E=1e-076) ELIP1, ELIP | ELIP1 (EARLY LIGHT-INDUCABLE PROTEIN); chlorophyll binding ",GO:0005575,cellular_component,
Bra001886,Bra001886.1,,"AT3G22840 (E=1e-076) ELIP1, ELIP | ELIP1 (EARLY LIGHT-INDUCABLE PROTEIN); chlorophyll binding ",GO:0016020,membrane,
Bra019067,Bra019067.1,,AT4G27170 (E=1e-056) | 2S seed storage protein 4 / 2S albumin storage protein / NWMU2-2S albumin 4 ,GO:0003674,molecular_function,
Bra040486,Bra040486.1,,"AT2G46770 (E=6e-177) NST1, EMB2301, ANAC043 | EMB2301 (EMBRYO DEFECTIVE 2301); transcription activator/ transcription factor ",GO:0008150,biological_process,
Bra040486,Bra040486.1,,"AT2G46770 (E=6e-177) NST1, EMB2301, ANAC043 | EMB2301 (EMBRYO DEFECTIVE 2301); transcription activator/ transcription factor ",GO:0003674,molecular_function,
Bra040486,Bra040486.1,,"AT2G46770 (E=6e-177) NST1, EMB2301, ANAC043 | EMB2301 (EMBRYO DEFECTIVE 2301); transcription activator/ transcription factor ",GO:0005488,binding,
Bra040486,Bra040486.1,,"AT2G46770 (E=6e-177) NST1, EMB2301, ANAC043 | EMB2301 (EMBRYO DEFECTIVE 2301); transcription activator/ transcription factor ",GO:0003677,DNA binding,
Bra040486,Bra040486.1,,"AT2G46770 (E=6e-177) NST1, EMB2301, ANAC043 | EMB2301 (EMBRYO DEFECTIVE 2301); transcription activator/ transcription factor ",GO:0003676,nucleic acid binding,
Bra040486,Bra040486.1,,"AT2G46770 (E=6e-177) NST1, EMB2301, ANAC043 | EMB2301 (EMBRYO DEFECTIVE 2301); transcription activator/ transcription factor ",GO:0005575,cellular_component,
Bra040486,Bra040486.1,,"AT2G46770 (E=6e-177) NST1, EMB2301, ANAC043 | EMB2301 (EMBRYO DEFECTIVE 2301); transcription activator/ transcription factor ",GO:0005634,nucleus,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0003674,molecular_function,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0005488,binding,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0000166,nucleotide binding,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0005575,cellular_component,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0005634,nucleus,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0003824,catalytic activity,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0016787,hydrolase activity,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0003676,nucleic acid binding,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0008150,biological_process,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0008152,metabolic process,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0006139,nucleobase-containing compound metabolic process,
Bra023387,Bra023387.1,,AT5G13010 (E=0.0) EMB3011 | EMB3011 (embryo defective 3011); ATP binding / RNA helicase/ helicase/ nucleic acid binding ,GO:0003723,RNA binding,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0008150,biological_process,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0016043,cellular component organization,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0009987,cellular process,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0005575,cellular_component,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0005576,extracellular region,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0003824,catalytic activity,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0003674,molecular_function,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0016787,hydrolase activity,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0008152,metabolic process,
Bra032585,Bra032585.1,,AT1G02790 (E=9e-191) PGA4 | PGA4 (POLYGALACTURONASE 4); polygalacturonase ,GO:0005975,carbohydrate metabolic process,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0003674,molecular_function,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0005198,structural molecule activity,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0008150,biological_process,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0009987,cellular process,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0008152,metabolic process,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0009058,biosynthetic process,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0019538,protein metabolic process,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0006412,translation,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0005575,cellular_component,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0005840,ribosome,
Bra020579,Bra020579.1,,AT5G27700 (E=1e-041) | structural constituent of ribosome ,GO:0006139,nucleobase-containing compound metabolic process,
Bra012433,Bra012433.1,,AT1G27030 (E=2e-160) | unknown protein ,GO:0003824,catalytic activity,
Bra012433,Bra012433.1,,AT1G27030 (E=2e-160) | unknown protein ,GO:0003674,molecular_function,
Bra040855,Bra040855.1,,AT1G22500 (E=2e-163) | zinc finger (C3HC4-type RING finger) family protein ,GO:0005575,cellular_component,
Bra040855,Bra040855.1,,AT1G22500 (E=2e-163) | zinc finger (C3HC4-type RING finger) family protein ,GO:0016020,membrane,
Bra040855,Bra040855.1,,AT1G22500 (E=2e-163) | zinc finger (C3HC4-type RING finger) family protein ,GO:0003824,catalytic activity,
Bra040855,Bra040855.1,,AT1G22500 (E=2e-163) | zinc finger (C3HC4-type RING finger) family protein ,GO:0003674,molecular_function,
Bra040855,Bra040855.1,,AT1G22500 (E=2e-163) | zinc finger (C3HC4-type RING finger) family protein ,GO:0016740,transferase activity,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0005575,cellular_component,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0016020,membrane,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0008150,biological_process,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0009987,cellular process,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0006810,transport,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0005783,endoplasmic reticulum,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0003674,molecular_function,
Bra006659,Bra006659.1,,AT5G60460 (E=4e-022) | sec61beta family protein ,GO:0030234,enzyme regulator activity,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0005575,cellular_component,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0016020,membrane,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0008150,biological_process,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0008152,metabolic process,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0019538,protein metabolic process,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0036211,protein modification process,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0003824,catalytic activity,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0003674,molecular_function,
Bra021061,Bra021061.1,,AT4G17245 (E=4e-054) | zinc finger (C3HC4-type RING finger) family protein ,GO:0016740,transferase activity,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0003674,molecular_function,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0005488,binding,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0003677,DNA binding,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0003676,nucleic acid binding,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0005575,cellular_component,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0005634,nucleus,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0003700,DNA-binding transcription factor activity,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0140110,transcription regulator activity,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0005515,protein binding,
Bra041013,Bra041013.1,,"AT3G56970 (E=1e-084) BHLH038, ORG2 | BHLH038; DNA binding / transcription factor ",GO:0008150,biological_process,
Bra025591,Bra025591.1,,AT5G40320 (E=4e-281) | DC1 domain-containing protein ,GO:0003674,molecular_function,
Bra025591,Bra025591.1,,AT5G40320 (E=4e-281) | DC1 domain-containing protein ,GO:0005488,binding,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0003674,molecular_function,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0005488,binding,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0003677,DNA binding,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0003676,nucleic acid binding,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0008150,biological_process,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0005575,cellular_component,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0005634,nucleus,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0003700,DNA-binding transcription factor activity,
Bra021510,Bra021510.1,,AT3G13810 (E=1e-182) AtIDD11 | AtIDD11 (Arabidopsis thaliana Indeterminate(ID)-Domain 11); nucleic acid binding / transcription factor/ zinc ion binding ,GO:0140110,transcription regulator activity,
